source,ID,country,month,year,lat,lon
GBIF,2911,E_AUS,9,2013,-34.91798,138.52841
GBIF,2915,E_AUS,10,2013,-32.884135,148.063994
GBIF,2917,E_AUS,10,2013,-32.924073,148.041692
GBIF,2919,E_AUS,10,2013,-32.878649,148.057814
GBIF,2921,E_AUS,10,2013,-33.420198,149.610663
GBIF,2923,E_AUS,10,2013,-32.18799,148.535887
GBIF,2925,E_AUS,10,2013,-34.52435,139.09768
GBIF,2927,E_AUS,10,2013,-33.55106,138.95521
GBIF,2929,E_AUS,10,2013,-34.74651,138.92427
GBIF,2931,E_AUS,10,2013,-34.71339,138.9709
GBIF,2933,E_AUS,10,2013,-35.42524,138.82265
GBIF,2935,E_AUS,10,2013,-35.30966,138.80171
GBIF,2937,E_AUS,10,2013,-35.49176,139.01371
GBIF,2939,E_AUS,10,2013,-35.17018,138.57883
GBIF,2941,E_AUS,10,2013,-35.00854,138.68002
GBIF,2943,E_AUS,10,2013,-34.96608,138.69929
GBIF,2945,E_AUS,10,2013,-37.03352,140.79503
GBIF,2947,E_AUS,10,2013,-35.45104,138.42943
GBIF,2949,E_AUS,10,2013,-34.71887,138.83711
GBIF,2951,E_AUS,10,2013,-34.7175,138.83715
GBIF,2953,E_AUS,10,2013,-34.6803,138.8542
GBIF,2955,E_AUS,10,2013,-33.734847,151.154586
GBIF,2957,E_AUS,10,2013,-35.149602,149.160329
GBIF,2959,E_AUS,10,2013,-37.3874,143.3334
GBIF,2961,E_AUS,10,2013,-37.1,148.94
GBIF,2964,E_AUS,10,2013,-37.549,144.002
GBIF,2966,E_AUS,10,2013,-37.6939,144.9528
GBIF,2968,E_AUS,10,2013,-37.7008,144.8617
GBIF,2970,E_AUS,10,2013,-37.6097,143.7252
GBIF,2972,E_AUS,10,2013,-34.947473,145.784019
GBIF,2974,E_AUS,10,2013,-34.766603,145.870204
GBIF,2976,E_AUS,10,2013,-34.546591,146.690907
GBIF,2978,E_AUS,10,2013,-34.814843,146.886591
GBIF,2980,E_AUS,10,2013,-35.012404,146.471889
GBIF,2982,E_AUS,10,2013,-34.802056,146.466171
GBIF,2984,E_AUS,10,2013,-34.668335,145.921199
GBIF,2986,E_AUS,10,2013,-34.946581,145.785916
GBIF,2988,E_AUS,10,2013,-34.739031,145.919156
GBIF,2991,E_AUS,10,2013,-34.926375,146.962445
GBIF,2994,E_AUS,10,2013,-34.765085,145.859254
GBIF,3001,E_AUS,10,2013,-34.764728,145.973084
GBIF,3004,E_AUS,10,2013,-34.738273,145.919177
GBIF,3006,E_AUS,10,2013,-34.946766,145.785508
GBIF,3009,E_AUS,10,2013,-34.745987,145.906524
GBIF,3011,E_AUS,10,2013,-34.813881,146.880765
GBIF,3013,E_AUS,10,2013,-34.947243,145.784526
GBIF,3015,E_AUS,10,2013,-34.73818,146.980359
GBIF,3018,E_AUS,10,2013,-34.739942,145.91921
GBIF,3022,E_AUS,10,2013,-34.936578,146.983202
GBIF,3024,E_AUS,10,2013,-34.81388,146.879562
GBIF,3027,E_AUS,10,2013,-34.530263,146.187076
GBIF,3029,E_AUS,10,2013,-34.745593,147.014082
GBIF,3031,E_AUS,10,2013,-34.012822,145.649396
GBIF,3033,E_AUS,10,2013,-34.764917,145.97412
GBIF,3036,E_AUS,10,2013,-34.73701,146.578384
GBIF,3040,E_AUS,10,2013,-34.7663,145.858986
GBIF,3042,E_AUS,10,2013,-34.738126,146.981014
GBIF,3047,E_AUS,10,2013,-34.668003,145.921378
GBIF,3051,E_AUS,10,2013,-33.618719,148.984938
GBIF,3057,E_AUS,10,2013,-39.930407,143.848518
GBIF,3059,E_AUS,11,2013,-34.775402,150.017686
GBIF,3061,E_AUS,11,2013,-32.373098,151.044159
GBIF,3063,E_AUS,11,2013,-32.375126,151.049876
GBIF,3065,E_AUS,11,2013,-32.352445,151.034297
GBIF,3067,E_AUS,11,2013,-33.93563,138.66149
GBIF,3069,E_AUS,11,2013,-34.0715,138.90799
GBIF,3071,E_AUS,11,2013,-35.53946,139.20435
GBIF,3073,E_AUS,11,2013,-35.42335,138.84991
GBIF,3075,E_AUS,11,2013,-35.45155,138.54068
GBIF,3077,E_AUS,11,2013,-34.8142,138.82694
GBIF,3080,E_AUS,11,2013,-35.373606,149.189244
GBIF,3082,E_AUS,11,2013,-37.689,143.635
GBIF,3084,E_AUS,11,2013,-37.552,143.007
GBIF,3086,E_AUS,11,2013,-37.5274,143.9691
GBIF,3089,E_AUS,11,2013,-37.4079,144.2244
GBIF,3093,E_AUS,11,2013,-37.902,145.196
GBIF,3095,E_AUS,11,2013,-35.443012,145.999445
GBIF,3097,E_AUS,11,2013,-35.089666,145.280565
GBIF,3099,E_AUS,11,2013,-34.706322,146.19632
GBIF,3101,E_AUS,11,2013,-35.78211,146.248736
GBIF,3103,E_AUS,11,2013,-34.710892,146.215365
GBIF,3106,E_AUS,11,2013,-35.089417,145.306413
GBIF,3108,E_AUS,11,2013,-35.237157,146.413528
GBIF,3112,E_AUS,11,2013,-35.272205,146.298213
GBIF,3114,E_AUS,11,2013,-34.710161,146.211091
GBIF,3117,E_AUS,11,2013,-34.706353,146.196888
GBIF,3120,E_AUS,11,2013,-34.811983,146.465998
GBIF,3123,E_AUS,11,2013,-34.700398,146.224144
GBIF,3126,E_AUS,11,2013,-35.089518,145.305226
GBIF,3129,E_AUS,11,2013,-34.794309,145.881555
GBIF,3131,E_AUS,11,2013,-35.264571,146.224883
GBIF,3135,E_AUS,11,2013,-34.69937,146.224252
GBIF,3138,E_AUS,11,2013,-34.707653,146.213735
GBIF,3142,E_AUS,11,2013,-34.707595,146.214511
GBIF,3146,E_AUS,11,2013,-34.699046,146.224299
GBIF,3153,E_AUS,11,2013,-35.859595,145.993793
GBIF,3156,E_AUS,11,2013,-35.453433,145.98736
GBIF,3158,E_AUS,11,2013,-35.273455,146.297685
GBIF,3160,E_AUS,11,2013,-35.447775,145.034667
GBIF,3162,E_AUS,11,2013,-36.806111,140.690556
GBIF,3167,E_AUS,12,2013,-32.384275,151.048043
GBIF,3169,E_AUS,12,2013,-32.352441,151.034293
GBIF,3171,E_AUS,12,2013,-38.0907,147.0619
GBIF,3174,E_AUS,12,2013,-37.4858,143.7814
GBIF,3176,E_AUS,12,2013,-37.6475,144.8228
GBIF,3178,E_AUS,12,2013,-37.7347,144.7927
GBIF,3181,E_AUS,12,2013,-35.342957,144.5259
GBIF,2766,S_AFR,7,2013,-33.56836,22.53781
GBIF,2791,S_AFR,8,2013,-34.07159,23.01945
GBIF,2850,S_AFR,9,2013,-33.91108,22.67283
GBIF,2071,E_AUS,1,2014,-36.9674,145.0563
GBIF,2074,E_AUS,1,2014,-34.601311,146.076434
GBIF,2081,E_AUS,2,2014,-33.346019,145.745783
GBIF,2084,E_AUS,2,2014,-34.90036,138.61447
GBIF,2086,E_AUS,2,2014,-34.90107,138.61468
GBIF,2114,E_AUS,4,2014,-33.462852,148.946271
GBIF,2127,E_AUS,4,2014,-35.071963,147.344952
GBIF,2134,E_AUS,4,2014,-37.6586,144.4506
GBIF,2149,E_AUS,5,2014,-35.378381,149.19338
GBIF,2151,E_AUS,5,2014,-35.375832,149.195215
GBIF,2155,E_AUS,5,2014,-38.0741,145.4223
GBIF,2163,E_AUS,5,2014,-34.50189,139.39234
GBIF,2167,E_AUS,6,2014,-32.208416,149.673338
GBIF,2169,E_AUS,6,2014,-34.87874,138.73502
GBIF,2171,E_AUS,6,2014,-34.38008,137.619559
GBIF,2173,E_AUS,6,2014,-34.37837,137.659219
GBIF,2175,E_AUS,6,2014,-34.389257,137.518164
GBIF,2177,E_AUS,6,2014,-34.389988,137.515025
GBIF,2179,E_AUS,6,2014,-34.384891,137.535879
GBIF,2181,E_AUS,6,2014,-34.39189,137.507351
GBIF,2184,E_AUS,6,2014,-34.379248,137.638241
GBIF,2186,E_AUS,6,2014,-34.379593,137.63014
GBIF,2188,E_AUS,6,2014,-34.383044,137.555414
GBIF,2190,E_AUS,6,2014,-34.382864,137.555403
GBIF,2192,E_AUS,6,2014,-34.393885,137.497682
GBIF,2194,E_AUS,6,2014,-34.36638,137.804541
GBIF,2196,E_AUS,6,2014,-34.411088,137.910633
GBIF,2198,E_AUS,6,2014,-34.512447,137.772511
GBIF,2200,E_AUS,6,2014,-34.499509,137.835251
GBIF,2202,E_AUS,6,2014,-34.512748,137.809359
GBIF,2204,E_AUS,6,2014,-34.511257,137.692067
GBIF,2206,E_AUS,6,2014,-34.401265,137.906412
GBIF,2208,E_AUS,6,2014,-34.511479,137.660606
GBIF,2211,E_AUS,6,2014,-34.511237,137.702187
GBIF,2213,E_AUS,6,2014,-34.444922,137.845352
GBIF,2215,E_AUS,6,2014,-34.455298,137.705298
GBIF,2217,E_AUS,6,2014,-34.455098,137.729409
GBIF,2219,E_AUS,6,2014,-34.45534,137.661526
GBIF,2243,E_AUS,6,2014,-38.2226,144.6519
GBIF,2245,E_AUS,6,2014,-37.9699,144.3241
GBIF,2247,E_AUS,6,2014,-37.0165,144.0362
GBIF,2249,E_AUS,6,2014,-36.77,144.13
GBIF,2251,E_AUS,6,2014,-32.338292,149.836243
GBIF,2253,E_AUS,6,2014,-32.30891,149.839733
GBIF,2255,E_AUS,6,2014,-32.349972,149.846072
GBIF,2257,E_AUS,7,2014,-35.64917,138.19816
GBIF,2259,E_AUS,7,2014,-34.435125,137.663312
GBIF,2261,E_AUS,7,2014,-34.480964,137.619851
GBIF,2263,E_AUS,7,2014,-34.480712,137.694342
GBIF,2265,E_AUS,7,2014,-34.480817,137.748882
GBIF,2267,E_AUS,7,2014,-34.48081,137.756467
GBIF,2269,E_AUS,7,2014,-34.531898,137.782132
GBIF,2271,E_AUS,7,2014,-34.435214,137.663116
GBIF,2273,E_AUS,7,2014,-34.367384,137.782967
GBIF,2275,E_AUS,7,2014,-34.380527,137.78252
GBIF,2277,E_AUS,7,2014,-34.549273,137.698633
GBIF,2279,E_AUS,7,2014,-34.518841,137.481559
GBIF,2281,E_AUS,7,2014,-34.57979,137.698674
GBIF,2283,E_AUS,7,2014,-34.596388,137.698687
GBIF,2285,E_AUS,7,2014,-34.586323,137.546291
GBIF,2287,E_AUS,7,2014,-34.586161,137.582158
GBIF,2289,E_AUS,7,2014,-34.586142,137.546291
GBIF,2291,E_AUS,7,2014,-34.513097,137.698359
GBIF,2293,E_AUS,7,2014,-34.617171,137.53164
GBIF,2295,E_AUS,7,2014,-34.586111,137.516296
GBIF,2297,E_AUS,7,2014,-34.641821,137.713384
GBIF,2299,E_AUS,7,2014,-34.586342,137.582158
GBIF,2301,E_AUS,7,2014,-34.643475,137.724947
GBIF,2303,E_AUS,7,2014,-34.58444,137.557798
GBIF,2305,E_AUS,7,2014,-34.615325,137.667497
GBIF,2307,E_AUS,7,2014,-34.615602,137.662669
GBIF,2309,E_AUS,7,2014,-34.584433,137.557579
GBIF,2311,E_AUS,7,2014,-34.564552,137.571959
GBIF,2313,E_AUS,7,2014,-34.582606,137.561645
GBIF,2315,E_AUS,7,2014,-34.628193,137.675544
GBIF,2317,E_AUS,7,2014,-34.628154,137.692161
GBIF,2319,E_AUS,7,2014,-34.627643,137.846358
GBIF,2321,E_AUS,7,2014,-34.627787,137.859224
GBIF,2323,E_AUS,7,2014,-34.380403,137.480864
GBIF,2350,E_AUS,7,2014,-30.273132,149.792456
GBIF,2352,E_AUS,7,2014,-30.276219,149.792741
GBIF,2354,E_AUS,7,2014,-30.268933,149.794768
GBIF,2356,E_AUS,7,2014,-34.291165,146.103669
GBIF,2358,E_AUS,7,2014,-38.2481,144.3333
GBIF,2360,E_AUS,7,2014,-36.0203,143.2141
GBIF,2363,E_AUS,7,2014,-37.8373,143.7506
GBIF,2365,E_AUS,7,2014,-37.5406,144.9511
GBIF,2368,E_AUS,7,2014,-37.13511,144.45104
GBIF,2372,E_AUS,7,2014,-32.790278,134.226667
GBIF,2374,E_AUS,8,2014,-32.578155,148.202888
GBIF,2376,E_AUS,8,2014,-35.7761,146.7041
GBIF,2378,E_AUS,8,2014,-35.58012,147.15411
GBIF,2380,E_AUS,8,2014,-35.8058,146.7942
GBIF,2382,E_AUS,8,2014,-35.87809,147.11607
GBIF,2384,E_AUS,8,2014,-35.97137,146.74266
GBIF,2386,E_AUS,8,2014,-35.86546,147.05534
GBIF,2388,E_AUS,8,2014,-35.70367,146.79346
GBIF,2390,E_AUS,8,2014,-35.53536,146.94576
GBIF,2392,E_AUS,8,2014,-35.66786,146.20421
GBIF,2394,E_AUS,8,2014,-35.79741,146.53922
GBIF,2396,E_AUS,8,2014,-35.77022,146.54134
GBIF,2398,E_AUS,8,2014,-35.59608,146.66708
GBIF,2400,E_AUS,8,2014,-35.88382,146.79232
GBIF,2402,E_AUS,8,2014,-35.68111,147.26727
GBIF,2404,E_AUS,8,2014,-35.76782,146.52933
GBIF,2406,E_AUS,8,2014,-35.62188,147.24026
GBIF,2408,E_AUS,8,2014,-35.618,147.18
GBIF,2410,E_AUS,8,2014,-35.62035,147.36429
GBIF,2412,E_AUS,8,2014,-34.47604,138.9273
GBIF,2414,E_AUS,8,2014,-35.31565,138.67318
GBIF,2416,E_AUS,8,2014,-35.32628,138.67494
GBIF,2418,E_AUS,8,2014,-35.36862,138.55173
GBIF,2420,E_AUS,8,2014,-34.92434,138.77719
GBIF,2422,E_AUS,8,2014,-34.92406,138.77787
GBIF,2424,E_AUS,8,2014,-34.91122,138.7835
GBIF,2426,E_AUS,8,2014,-34.90822,138.78707
GBIF,2428,E_AUS,8,2014,-34.91848,138.78992
GBIF,2430,E_AUS,8,2014,-34.89852,138.79452
GBIF,2432,E_AUS,8,2014,-33.664615,150.936764
GBIF,2435,E_AUS,8,2014,-36.786,144.356
GBIF,2437,E_AUS,8,2014,-38.1793,145.2104
GBIF,2439,E_AUS,8,2014,-36.0561,143.1034
GBIF,2441,E_AUS,8,2014,-37.4521,144.5812
GBIF,2444,E_AUS,8,2014,-37.5085,143.0423
GBIF,2446,E_AUS,8,2014,-38.2117,144.3658
GBIF,2450,E_AUS,9,2014,-35.5185,147.0625
GBIF,2452,E_AUS,9,2014,-33.563128,151.006135
GBIF,2456,E_AUS,9,2014,-35.71256,137.09193
GBIF,2458,E_AUS,9,2014,-34.93595,138.78344
GBIF,2460,E_AUS,9,2014,-34.80382,140.79706
GBIF,2462,E_AUS,9,2014,-36.105533,147.03236
GBIF,2464,E_AUS,9,2014,-32.565745,145.609316
GBIF,2466,E_AUS,9,2014,-34.072062,150.716164
GBIF,2470,E_AUS,9,2014,-37.8092,143.6926
GBIF,2472,E_AUS,9,2014,-37.9,144.6
GBIF,2474,E_AUS,9,2014,-38.0525,145.2044
GBIF,2478,E_AUS,9,2014,-36.1471,144.4313
GBIF,2482,E_AUS,9,2014,-36.147,144.462
GBIF,2486,E_AUS,9,2014,-37.7328,145.2392
GBIF,2488,E_AUS,9,2014,-37.5416,145.2822
GBIF,2490,E_AUS,9,2014,-37.5814,145.2565
GBIF,2492,E_AUS,9,2014,-37.6411,145.3521
GBIF,2494,E_AUS,9,2014,-37.732,145.24
GBIF,2496,E_AUS,9,2014,-37.5897,145.2329
GBIF,2498,W_AUS,9,2014,-34.319004,118.072879
GBIF,2500,E_AUS,9,2014,-35.631776,139.826096
GBIF,2503,E_AUS,9,2014,-34.72664,139.1724
GBIF,2505,E_AUS,9,2014,-34.73058,139.1692
GBIF,2507,E_AUS,10,2014,-34.201811,148.34303
GBIF,2509,E_AUS,10,2014,-33.593572,149.151932
GBIF,2511,E_AUS,10,2014,-33.904103,147.953078
GBIF,2513,E_AUS,10,2014,-35.536926,146.978081
GBIF,2515,E_AUS,10,2014,-35.555519,147.01494
GBIF,2518,E_AUS,10,2014,-35.07789,138.69999
GBIF,2520,E_AUS,10,2014,-34.73794,138.9856
GBIF,2522,E_AUS,10,2014,-35.30681,139.19186
GBIF,2524,E_AUS,10,2014,-35.32238,139.06735
GBIF,2526,E_AUS,10,2014,-35.85518,139.39881
GBIF,2528,E_AUS,10,2014,-35.66174,139.16172
GBIF,2530,E_AUS,10,2014,-35.41253,138.97033
GBIF,2532,E_AUS,10,2014,-35.41686,138.84714
GBIF,2534,E_AUS,10,2014,-32.195461,150.05107
GBIF,2536,E_AUS,10,2014,-35.748589,147.584773
GBIF,2539,E_AUS,10,2014,-34.431239,146.439623
GBIF,2541,E_AUS,10,2014,-35.582845,149.17118
GBIF,2544,E_AUS,10,2014,-35.375496,149.188404
GBIF,2546,E_AUS,10,2014,-35.373112,149.191157
GBIF,2548,E_AUS,10,2014,-35.374525,149.191272
GBIF,2550,E_AUS,10,2014,-35.375542,149.189352
GBIF,2552,E_AUS,10,2014,-35.368561,149.193554
GBIF,2554,E_AUS,10,2014,-35.370643,149.194579
GBIF,2556,E_AUS,10,2014,-35.371616,149.193571
GBIF,2558,E_AUS,10,2014,-35.367872,149.193745
GBIF,2560,E_AUS,10,2014,-35.373606,149.189244
GBIF,2562,E_AUS,10,2014,-34.733712,149.742941
GBIF,2564,E_AUS,10,2014,-38.0748,146.6609
GBIF,2566,E_AUS,10,2014,-37.9385,143.0614
GBIF,2568,E_AUS,10,2014,-37.8836,143.0007
GBIF,2570,E_AUS,10,2014,-37.8848,142.9863
GBIF,2572,E_AUS,10,2014,-37.8822,143.0008
GBIF,2574,E_AUS,10,2014,-37.8859,142.9865
GBIF,2576,E_AUS,10,2014,-37.5835,143.2197
GBIF,2578,E_AUS,10,2014,-37.5905,143.4986
GBIF,2580,E_AUS,10,2014,-37.586,143.493
GBIF,2582,E_AUS,10,2014,-36.2,144.3
GBIF,2586,E_AUS,10,2014,-37.6393,145.3411
GBIF,2588,E_AUS,10,2014,-37.521,145.266
GBIF,2590,E_AUS,10,2014,-37.6583,144.0713
GBIF,2593,E_AUS,10,2014,-38.357693,142.529721
GBIF,2597,E_AUS,10,2014,-34.65284,138.83224
GBIF,2599,E_AUS,11,2014,-35.03212,138.71114
GBIF,2601,E_AUS,11,2014,-35.07643,139.111
GBIF,2603,E_AUS,11,2014,-35.06812,139.09054
GBIF,2605,E_AUS,11,2014,-35.0685,139.09185
GBIF,2607,E_AUS,11,2014,-35.07149,139.09567
GBIF,2609,E_AUS,11,2014,-35.08669,139.09883
GBIF,2611,E_AUS,11,2014,-35.06888,139.09986
GBIF,2613,E_AUS,11,2014,-35.0688,139.10257
GBIF,2615,E_AUS,11,2014,-35.07641,139.10649
GBIF,2617,E_AUS,11,2014,-34.5133,139.12715
GBIF,2619,E_AUS,11,2014,-35.859275,147.01968
GBIF,2621,E_AUS,11,2014,-35.367767,149.200026
GBIF,2623,E_AUS,11,2014,-36.5018,142.8868
GBIF,2625,E_AUS,11,2014,-37.9824,143.0028
GBIF,2627,E_AUS,11,2014,-37.607,143.327
GBIF,2629,E_AUS,11,2014,-37.6924,142.3091
GBIF,2631,E_AUS,11,2014,-37.6489,144.0458
GBIF,2633,E_AUS,11,2014,-37.667,144.061
GBIF,2637,E_AUS,12,2014,-37.6044,144.8402
GBIF,2639,E_AUS,12,2014,-37.2369,145.4386
GBIF,2076,S_AFR,1,2014,-33.987,18.4322
GBIF,2447,S_AFR,8,2014,-34.3562,21.4277
GBIF,2563,S_AFR,10,2014,-31.5239,19.9444
GBIF,2594,S_AFR,10,2014,-33.01951,26.90108
GBIF,2640,S_AFR,NA,2014,-33.444265,25.747253
GBIF,1482,E_AUS,1,2015,-34.52801,139.09881
GBIF,1484,E_AUS,1,2015,-34.52658,139.09948
GBIF,1496,E_AUS,2,2015,-34.715676,149.949885
GBIF,1513,E_AUS,3,2015,-35.22858,149.1628
GBIF,1516,E_AUS,4,2015,-34.34566,139.0989
GBIF,1539,E_AUS,4,2015,-36.008949,146.264943
GBIF,1541,E_AUS,4,2015,-38.3156,144.2874
GBIF,1547,E_AUS,5,2015,-34.24207,138.9488
GBIF,1549,E_AUS,5,2015,-34.37981,139.06904
GBIF,1551,E_AUS,5,2015,-34.32211,138.84481
GBIF,1553,E_AUS,5,2015,-34.3423,139.083
GBIF,1562,E_AUS,5,2015,-31.840591,147.720782
GBIF,1564,E_AUS,5,2015,-36.018523,146.99262
GBIF,1566,E_AUS,5,2015,-34.64888,138.44528
GBIF,1574,E_AUS,5,2015,-37.4537,144.6186
GBIF,1576,E_AUS,5,2015,-34.85392,138.84775
GBIF,1580,E_AUS,6,2015,-36.36453,139.83075
GBIF,1582,E_AUS,6,2015,-36.76193,140.01725
GBIF,1584,E_AUS,6,2015,-36.16611,139.7032
GBIF,1586,E_AUS,6,2015,-34.029946,150.725926
GBIF,1588,E_AUS,6,2015,-38.3,141.6
GBIF,1590,E_AUS,6,2015,-37.7758,145.2551
GBIF,1592,E_AUS,6,2015,-34.50189,139.39234
GBIF,1594,E_AUS,7,2015,-35.220983,146.731324
GBIF,1597,E_AUS,7,2015,-35.273975,138.559509
GBIF,1599,E_AUS,7,2015,-38.6456,145.6819
GBIF,1601,E_AUS,8,2015,-32.575553,148.241428
GBIF,1603,E_AUS,8,2015,-32.567529,148.218884
GBIF,1605,E_AUS,8,2015,-34.770807,147.906011
GBIF,1607,E_AUS,8,2015,-37.6544,145.2989
GBIF,1609,E_AUS,8,2015,-37.6039,145.2143
GBIF,1612,E_AUS,8,2015,-37.603,145.193
GBIF,1618,E_AUS,9,2015,-34.69407,138.84591
GBIF,1620,E_AUS,9,2015,-35.6295,138.25176
GBIF,1622,E_AUS,9,2015,-35.62889,138.25307
GBIF,1624,E_AUS,9,2015,-35.62744,138.25411
GBIF,1626,E_AUS,9,2015,-34.76228,135.80172
GBIF,1628,E_AUS,9,2015,-35.62715,138.2545
GBIF,1630,E_AUS,9,2015,-37.69231,140.7816
GBIF,1632,E_AUS,9,2015,-34.46193,135.19971
GBIF,1634,E_AUS,9,2015,-34.37649,138.83265
GBIF,1636,E_AUS,9,2015,-34.37497,138.83378
GBIF,1638,E_AUS,9,2015,-34.38101,138.84065
GBIF,1640,E_AUS,9,2015,-34.37893,138.83857
GBIF,1643,E_AUS,9,2015,-34.37597,138.82897
GBIF,1645,E_AUS,9,2015,-34.83195,138.73309
GBIF,1647,E_AUS,9,2015,-34.69016,138.81828
GBIF,1649,E_AUS,9,2015,-34.36584,139.04127
GBIF,1651,E_AUS,9,2015,-34.36157,139.03874
GBIF,1653,E_AUS,9,2015,-34.36133,139.04427
GBIF,1655,E_AUS,9,2015,-35.68488,139.35485
GBIF,1657,E_AUS,9,2015,-35.59603,139.15861
GBIF,1659,E_AUS,9,2015,-35.53957,139.20451
GBIF,1661,E_AUS,9,2015,-35.53965,139.20391
GBIF,1663,E_AUS,9,2015,-35.53064,139.21092
GBIF,1665,E_AUS,9,2015,-35.53177,139.20949
GBIF,1667,E_AUS,9,2015,-35.53113,139.21089
GBIF,1669,E_AUS,9,2015,-35.53187,139.21024
GBIF,1671,E_AUS,9,2015,-35.71541,139.34618
GBIF,1673,E_AUS,9,2015,-35.71624,139.34816
GBIF,1675,E_AUS,9,2015,-35.71403,139.35002
GBIF,1677,E_AUS,9,2015,-35.7144,139.34888
GBIF,1679,E_AUS,9,2015,-35.71656,139.3503
GBIF,1681,E_AUS,9,2015,-35.8554,139.39965
GBIF,1683,E_AUS,9,2015,-35.85676,139.39789
GBIF,1685,E_AUS,9,2015,-35.85772,139.39859
GBIF,1687,E_AUS,9,2015,-35.855,139.40185
GBIF,1689,E_AUS,9,2015,-35.60451,139.37805
GBIF,1691,E_AUS,9,2015,-35.63858,139.23904
GBIF,1693,E_AUS,9,2015,-35.63861,139.23782
GBIF,1695,E_AUS,9,2015,-35.59838,139.11012
GBIF,1697,E_AUS,9,2015,-35.60074,139.11555
GBIF,1699,E_AUS,9,2015,-35.65702,139.16599
GBIF,1701,E_AUS,9,2015,-35.65391,139.17104
GBIF,1703,E_AUS,9,2015,-35.52037,139.24658
GBIF,1705,E_AUS,9,2015,-35.51903,139.24648
GBIF,1707,E_AUS,9,2015,-35.68288,139.35124
GBIF,1709,E_AUS,9,2015,-35.68432,139.34883
GBIF,1711,E_AUS,9,2015,-35.68234,139.35256
GBIF,1713,E_AUS,9,2015,-35.68277,139.3502
GBIF,1715,E_AUS,9,2015,-35.68423,139.3482
GBIF,1717,E_AUS,9,2015,-35.49048,139.28921
GBIF,1719,E_AUS,9,2015,-35.58287,139.37089
GBIF,1721,E_AUS,9,2015,-35.58085,139.37278
GBIF,1723,E_AUS,9,2015,-35.57683,139.37294
GBIF,1725,E_AUS,9,2015,-35.65954,139.18519
GBIF,1727,E_AUS,9,2015,-35.65912,139.18812
GBIF,1729,E_AUS,9,2015,-35.76073,139.33164
GBIF,1731,E_AUS,9,2015,-35.76597,139.32825
GBIF,1733,E_AUS,9,2015,-35.76212,139.32885
GBIF,1735,E_AUS,9,2015,-35.76051,139.32946
GBIF,1737,E_AUS,9,2015,-35.75951,139.32381
GBIF,1739,E_AUS,9,2015,-35.68749,139.34811
GBIF,1741,E_AUS,9,2015,-35.6854,139.34878
GBIF,1743,E_AUS,9,2015,-35.68687,139.34805
GBIF,1745,E_AUS,9,2015,-35.5711,139.09864
GBIF,1747,E_AUS,9,2015,-35.56967,139.09636
GBIF,1749,E_AUS,9,2015,-35.57208,139.09791
GBIF,1751,E_AUS,9,2015,-35.56076,139.1492
GBIF,1753,E_AUS,9,2015,-35.55977,139.1465
GBIF,1755,E_AUS,9,2015,-35.53788,139.13506
GBIF,1757,E_AUS,9,2015,-35.78614,139.33595
GBIF,1759,E_AUS,9,2015,-35.78469,139.33023
GBIF,1761,E_AUS,9,2015,-35.78758,139.33336
GBIF,1763,E_AUS,9,2015,-35.7859,139.33225
GBIF,1765,E_AUS,9,2015,-35.61644,139.20695
GBIF,1767,E_AUS,9,2015,-35.61652,139.20534
GBIF,1769,E_AUS,9,2015,-35.61776,139.20517
GBIF,1771,E_AUS,9,2015,-35.69451,139.27712
GBIF,1773,E_AUS,9,2015,-35.69597,139.27763
GBIF,1775,E_AUS,9,2015,-35.65084,139.1104
GBIF,1777,E_AUS,9,2015,-35.89156,139.41796
GBIF,1779,E_AUS,9,2015,-35.55374,139.24559
GBIF,1781,E_AUS,9,2015,-35.5534,139.24605
GBIF,1783,E_AUS,9,2015,-33.265635,148.461279
GBIF,1785,E_AUS,9,2015,-33.270804,148.460367
GBIF,1787,E_AUS,9,2015,-33.268271,148.470255
GBIF,1789,E_AUS,9,2015,-33.265375,148.591819
GBIF,1791,E_AUS,9,2015,-35.726003,147.312583
GBIF,1793,E_AUS,9,2015,-35.132185,147.752325
GBIF,1795,E_AUS,9,2015,-35.13979,147.742944
GBIF,1797,E_AUS,9,2015,-35.139222,147.744443
GBIF,1799,E_AUS,9,2015,-35.133734,147.745369
GBIF,1801,E_AUS,9,2015,-35.139594,147.760055
GBIF,1803,E_AUS,9,2015,-35.132508,147.75988
GBIF,1805,E_AUS,9,2015,-35.145155,147.760381
GBIF,1807,E_AUS,9,2015,-33.718137,150.962365
GBIF,1809,E_AUS,9,2015,-36.3,144.3
GBIF,1811,E_AUS,9,2015,-36.2865,144.3657
GBIF,1815,E_AUS,9,2015,-36.3,144
GBIF,1817,E_AUS,9,2015,-36.1845,144.2152
GBIF,1819,E_AUS,9,2015,-37.6173,145.2099
GBIF,1821,E_AUS,9,2015,-37.5761,145.2735
GBIF,1823,E_AUS,9,2015,-37.5313,144.9541
GBIF,1825,E_AUS,9,2015,-37.9589,143.9346
GBIF,1827,E_AUS,9,2015,-35.28451,149.065558
GBIF,1829,E_AUS,9,2015,-27.56651,151.96375
GBIF,1838,W_AUS,9,2015,-32.153121,115.881959
GBIF,1840,W_AUS,9,2015,-32.153109,115.881694
GBIF,1848,E_AUS,10,2015,-34.9692,138.70261
GBIF,1850,E_AUS,10,2015,-34.26917,138.99199
GBIF,1852,E_AUS,10,2015,-34.3681,138.98574
